qid,type,question,gold,prediction,em,f1,chain_complete,gap_type,repair_steps,gold_support_titles,naive_bm25_top5_titles,arag_read_titles,arag_search_found_titles,reader_full_titles,naive_support_title_recall,arag_read_support_title_recall,arag_search_found_support_title_recall,reader_full_support_title_recall,support_title_recall,naive_evidence_entity_coverage,arag_read_evidence_entity_coverage,arag_search_found_evidence_entity_coverage,reader_full_evidence_entity_coverage,evidence_entity_coverage
90d48f160bd911eba7f7acde48001122,compositional,Who is the spouse of the director of film Shaadi Ka Laddoo?,Mandira Bedi,Mandira Bedi,1.0,1.0,True,complete,,raj kaushal | shaadi ka laddoo,mehdi abrishamchi | raj kaushal | shaadi ka laddoo,raj kaushal,brian kennedy gallery director | gertrude of bavaria | luc besson | mehdi abrishamchi | raj kaushal,gertrude of bavaria | heather d gibson | maria teresa grand duchess of luxembourg | marielouise coidavid | mehdi abrishamchi | princess auguste of bavaria 1875–1964 | raj kaushal | samita bangargi | shaadi ka laddoo | sophia magdalena of denmark,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
d17b3e17085511ebbd59ac1f6bf848b6,comparison,Who was born first out of Nikolajs Maskaļenko and Brodie Van Wagenen?,Brodie Van Wagenen,California. Brodie Van Wagenen,0.0,0.8571,True,complete,,brodie van wagenen | nikolajs maskaļenko,brodie van wagenen | henry moore cricketer | jeff van wagenen | nikolajs maskaļenko | wale adebanwi,,place of birth,brodie van wagenen | gertrude van wagenen | hartley lobban | henry moore cricketer | jeff van wagenen | michael van wagenen | nikolajs maskaļenko | sterling van wagenen | terry collins | wale adebanwi,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8c2d83600bdd11eba7f7acde48001122,compositional,Where was the place of death of the composer of song The Old Master Painter?,Nashville,"Nashville, Tennessee",0.0,0.6667,True,complete,B_repair,beasley smith | old master painter,alexandru cristea | alonso mudarra | beasley smith | old master painter,beasley smith,old master painter | place of birth,alexander courage | alexandru cristea | alonso mudarra | beasley smith | benoit benoniauran | camilo egas | lord anthony crichtonstuart | old master painter | petrus de domarto | walter robinson composer,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
d05e67b408c411ebbd8eac1f6bf848b6,bridge_comparison,"Which film has the director who was born first, Women He'S Undressed or The King'S Stamp?",The King'S Stamp,The King'S Stamp,1.0,1.0,True,complete,,gillian armstrong | kings stamp | william coldstream | women hes undressed,hassan zee | kings stamp | women hes undressed,,across great divide tour | brian kennedy gallery director | hubert sauper | letter from ulster | luc besson | mario andreacchio | mohsen eslamzadeh | peter jackson | pia miranda | place of birth | true story of eskimo nell | women hes undressed,gillian armstrong | hartley lobban | hassan zee | henry moore cricketer | john mcmahon surrey and somerset cricketer | kings stamp | rumbi katedza | wale adebanwi | william coldstream | women hes undressed,0.5,0.0,0.25,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0
ad9a2b6e085111ebbd58ac1f6bf848b6,bridge_comparison,"Which film has the director born first, Betrayal From The East or The Magnificent Beast?",Betrayal From The East,Betrayal From The East,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,betrayal from east | chano urueta | magnificent beast | william berke,betrayal from east | claude weisz | magnificent beast,betrayal from east,augustus berkeley 4th earl of berkeley | betrayal from east | brian kennedy gallery director | chano urueta | elizabeth berkeley countess berkeley | la marca de satanás | louisa berkeley countess of berkeley | luc besson | magnificent beast | place of birth,betrayal from east | chano urueta | claude weisz | hartley lobban | henry moore cricketer | john mcmahon surrey and somerset cricketer | magnificent beast | magnificent dope | wale adebanwi | william berke,0.5,0.25,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,1.0,1.0
f095f7e408d911ebbd9cac1f6bf848b6,bridge_comparison,"Which film has the director died first, Oh, Mr Porter! or An Unforgettable Summer?","Oh, Mr Porter!","Oh, Mr Porter!",1.0,1.0,True,complete,,lucian pintilie | marcel varnel | oh mr porter | unforgettable summer,le masque de la méduse | oh mr porter | thulasi 1987 film,,dance of death disambiguation | faces of death vi | lucian pintilie | marcel varnel,beatrice varley | dave otoole | george le brunn | le masque de la méduse | lucian pintilie | marcel varnel | oh mr porter | querelle | thulasi 1987 film | unforgettable summer,0.25,0.0,0.5,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0
c5e4c82a0bdd11eba7f7acde48001122,compositional,Which country Konrad Wolf's father is from?,East Germany,Germany,0.0,0.6667,True,complete,B_repair,friedrich wolf writer | konrad wolf,alina levshin | konrad wolf | maria carolina wolf | martin todsharow | rudolf steiner film director,friedrich wolf writer | konrad wolf,barthold butenschøn sr | eystein glumra | hasanaga sadigov | stephen v of hungary,ali rahuma | alina levshin | baglan mailybayev | eleni gabremadhin | friedrich wolf writer | konrad wolf | maria carolina wolf | martin todsharow | nayelly hernández | rudolf steiner film director,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0
3bee1660089911ebbd77ac1f6bf848b6,bridge_comparison,"Which film has the director who was born earlier, Una Storia D'Amore (1969 Film) or Ta Chvíle, Ten Okamžik?","Ta Chvíle, Ten Okamžik","Ta Chvíle, Ten Okamžik",1.0,1.0,True,complete,,jiří sequens | michele lupo | ta chvíle ten okamžik | una storia damore 1969 film,hassan zee | rumbi katedza | ta chvíle ten okamžik | una storia damore 1969 film,,brian kennedy gallery director | luc besson | place of birth | una storia damore 1969 film,boy girl | hassan zee | jiří sequens | michele lupo | ms stiletto | rumbi katedza | ta chvíle ten okamžik | two roses and golden rod | una storia damore 1969 film | very friendly neighbors,0.5,0.0,0.25,1.0,1.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334
1ad2a7c20bdd11eba7f7acde48001122,compositional,Where was the performer of song In Heaven born?,"Missoula, Montana",Not specified,0.0,0.0,False,missing_entities,A+_enhancement,david lynch | in heaven,chahunga main tujhe | david lynch | he was friend of mine | in heaven,,billy joel | david lynch | in garden 1912 song | in heaven | new york new york so good they named it twice | place of birth | touch my body,astrid north | bernie bonvoisin | billy milano | chahunga main tujhe | david lynch | he was friend of mine | i wished on moon | in heaven | o valencia | vic coppersmithheaven,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
20396bdc0bde11eba7f7acde48001122,compositional,"When did Salvador Bermúdez De Castro, 2Nd Duke Of Ripalda's father die?",11 March 1870,1870,0.0,0.5,False,missing_entities,A+_enhancement | B_repair,manuel bermúdez de castro y díez | salvador bermúdez de castro 2nd duke of ripalda,salvador bermúdez de castro 2nd duke of ripalda,manuel bermúdez de castro y díez,emanuel glicen romano | jerónimo bermúdez | manuel bermúdez de castro y díez | manuel ii of trebizond | manuel prince of portugal 1531–1537 | salvador bermúdez de castro 2nd duke of ripalda,charles lennox 2nd duke of richmond | edmond de talleyrandpérigord | francisco bermúdez de pedraza | hector de castro | james fitzjames stuart 2nd duke of berwick | jerónimo bermúdez | manuel bermúdez de castro y díez | salvador bermúdez de castro 2nd duke of ripalda | william graham 2nd duke of montrose | álvaro of braganza,0.5,0.5,1.0,1.0,1.0,0.25,0.5,0.75,0.75,0.75
e2c1f3520bae11ebab90acde48001122,inference,Who is William Stanley (Battle Of Bosworth)'s mother?,Joan Goushill,Joan Goushill,1.0,1.0,False,missing_entities,A+_enhancement,thomas stanley 1st earl of derby | william stanley battle of bosworth,stan ripley | stanley blystone | thomas stanley 1st earl of derby | william stanley battle of bosworth,,,kekuʻiapoiwa ii | mary moss | minamoto no chikako | princess marie of netherlands | stan fox footballer | stan ripley | stanley blystone | thomas stanley 1st earl of derby | trinidad tecson | william stanley battle of bosworth,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
a64e32e20bda11eba7f7acde48001122,compositional,Where did the composer of song Moonlight Bay die?,New York,New York City,0.0,0.8,True,complete,,moonlight bay | percy wenrich,alexander courage | alonso mudarra | in garden 1912 song | percy wenrich | walter robinson composer,,alonso mudarra | edwin l marin | magdalene of jülichclevesberg | moonlight bay | percy wenrich | rostislav i of kiev | walter robinson composer,alexander courage | alexandru cristea | alonso mudarra | by light of silvery moon song | gordon macrae | in garden 1912 song | leon ames | moonlight bay | percy wenrich | walter robinson composer,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
284eb220091611ebbdaeac1f6bf848b6,comparison,"Which album was released first, Born Villain or La La La Love Thang?",La La La Love Thang,La La La Love Thang,1.0,1.0,True,complete,A+_enhancement,born villain | la la la love thang,born villain | la la la love thang | sunshine moonlight,,,born villain | futurist shellac album | la la la | la la la love song | la la la love thang | la la la maki ohguro album | planet pop | sunshine moonlight | tony fletcher walked on water la la la la lala lalala | why call it anything,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
61e66a28086911ebbd5eac1f6bf848b6,comparison,Are The Finches and She Drew The Gun both from the same country?,no,no,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,finches | she drew gun,finches | she drew gun,,,finches | gun debate | he and she | jump gun | pine bunting | she drew gun | striolated bunting | under gun | under gun poco album | year of gun,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
480ca2c0084e11ebbd56ac1f6bf848b6,comparison,"Who is younger, Harald Ludvig Westergaard or Brackin Karauria-Henry?",Brackin Karauria-Henry,Brackin Karauria-Henry,1.0,1.0,False,short_chain,,brackin karauriahenry | harald ludvig westergaard,brackin karauriahenry | harald ludvig westergaard | roman smishko,,brackin karauriahenry | harald ludvig westergaard,alan chipp | anton shunto | brackin karauriahenry | dmitri varfolomeyev footballer born 1978 | harald l tveterås | harald ludvig westergaard | markus weissenberger | miloš zličić | roman smishko | vadim vlasov,1.0,0.0,1.0,1.0,1.0,0.75,0.0,0.75,0.75,0.75
2b9528860bde11eba7f7acde48001122,compositional,Where was the father of Marianus V Of Arborea born?,Sardinia,Genoa,0.0,0.0,True,complete,A+_enhancement,brancaleone doria | marianus v of arborea,cleomenes ii | marianus v of arborea,,barthold butenschøn sr | brancaleone doria | comita ii of arborea | eystein glumra | hasanaga sadigov | prince eugenio duke of genoa | prince ferdinando duke of genoa 1822–1855 | stephen v of hungary,arthur beauchamp | brancaleone doria | cleomenes ii | comita ii of arborea | hugh ii of arborea | john templeton botanist | marianus i of arborea | marianus v of arborea | obata toramori | william ii of narbonne,0.5,0.0,0.5,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
dc5e6f8a0bdc11eba7f7acde48001122,compositional,Where was the place of burial of Adolphe-Philippe Caron's father?,Cimetière Notre-Dame-de-Belmont,Cimetière Notre-Dame-de-Belmont,1.0,1.0,True,complete,,adolphephilippe caron | renéédouard caron,adolphephilippe caron | emperor daigo | renéédouard caron,augustin caron | renéédouard caron,adolphephilippe caron | augustin caron | barthold butenschøn sr | emperor daigo | eystein glumra | hasanaga sadigov | renéédouard caron | sitting bull | stephen v of hungary,adolphe dennery | adolphe philippe millot | adolphephilippe caron | augustin caron | cassandre artist | emperor daigo | gabriel monod | pierre antoine deblois | renéédouard caron | thomas bland strange,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
945447800bd911eba7f7acde48001122,compositional,"When is James Stanley, 10Th Earl Of Derby's father's birthday?",19 January 1628,19 January 1628,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,charles stanley 8th earl of derby | james stanley 10th earl of derby,charles stanley 8th earl of derby | edward stanley 11th earl of derby | james stanley 10th earl of derby,charles stanley 8th earl of derby,charles stanley 8th earl of derby | edward stanley 11th earl of derby | jaime cocanower | james stanley 10th earl of derby | thomas fitzgerald 7th earl of desmond | william stanley 9th earl of derby,alexander lesliemelville 10th earl of leven | charles stanley 8th earl of derby | edward stanley 11th earl of derby | henry herbert 10th earl of pembroke | james stanley 10th earl of derby | john talbot 10th earl of shrewsbury | robert de ferrers 2nd earl of derby | thomas butler 10th earl of ormond | william de ferrers 3rd earl of derby | william stanley 9th earl of derby,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
9afde7fe0bdd11eba7f7acde48001122,compositional,Where did Alden B. Dow's father study?,Case,Case School of Applied Science,0.0,0.3333,True,complete,,alden b dow | herbert henry dow,alden dow building co | andrew allen singer | joseph j sullivan vaudeville | robert paul smith,,,alden b dow | alden dow building co | andrew allen singer | benny rubinstein | donnie elbert | grace dow | herbert henry dow | joseph j sullivan vaudeville | nancy baron | robert paul smith,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0
3458c05c0bdb11eba7f7acde48001122,compositional,Which country Haya Bint Hussein's husband is from?,United Arab Emirates,United Arab Emirates,1.0,1.0,True,complete,A+_enhancement,haya bint hussein | mohammed bin rashid al maktoum,haya bint abdulaziz al saud | haya bint hussein,,haya bint hussein | mohammed bin rashid al maktoum,haya bint abdulaziz al saud | haya bint hussein | lubaba bint alharith | malek alyasseri | mohammed bin rashid al maktoum | muhannad alezza | princess esra | princess sumaya bint hassan | tsandzile dlamini | yousef alsamoui,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
53df937208ae11ebbd83ac1f6bf848b6,bridge_comparison,"Which film has the director born later, The Abyss or Going Hollywood?",The Abyss,The Abyss,1.0,1.0,True,complete,,abyss | going hollywood | james cameron | raoul walsh,abyss | claude weisz | fred roy krug | going hollywood | james cameron,,,abyss | claude weisz | fred roy krug | going hollywood | jacques décombe | james cameron | raoul walsh | sepideh farsi | w augustus barratt | yolonda ross,0.75,0.0,0.0,1.0,1.0,0.8333333333333334,0.0,0.0,1.0,1.0
aabc42040baf11ebab90acde48001122,inference,Who is the paternal grandfather of Alexios Komnenos (Son Of Andronikos I)?,Isaac Komnenos,Isaac Komnenos,1.0,1.0,True,complete,,alexios komnenos son of andronikos i | andronikos i komnenos,alexios komnenos son of andronikos i | john westley | kaya alp,andronikos i komnenos,alexios komnenos son of andronikos i | andronikos i komnenos | eystein glumra | george emperor of trebizond | manuel ii of trebizond | stephen v of hungary,abd almuttalib | alexios komnenos son of andronikos i | andronikos i komnenos | george palaiologos | jiajak jaqeli | john westley | kaya alp | lyon cohen | nicholas kallikles | nikephoros katakalon,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
48ee55a4086b11ebbd5fac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, Alice Of Wonderland In Paris or The Roundabouts Of Handsome Karl?",Alice Of Wonderland In Paris,Alice Of Wonderland In Paris,1.0,1.0,False,missing_entities,A+_enhancement,alice of wonderland in paris | carl froelich | gene deitch | roundabouts of handsome karl,alice of wonderland in paris | hassan zee | roundabouts of handsome karl | rumbi katedza,,alice of wonderland in paris | brian kennedy gallery director | luc besson | place of birth | roundabouts of handsome karl,alice andrews | alice maud fanner | alice of norfolk | alice of wonderland in paris | carl froelich | gene deitch | hassan zee | roundabouts of handsome karl | rumbi katedza | w augustus barratt,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
27051c6a0baf11ebab90acde48001122,inference,Who is Eudocia (Daughter Of Valentinian Iii)'s sibling-in-law?,Olybrius,Olybrius,1.0,1.0,True,complete,,eudocia daughter of valentinian iii | placidia,eudocia daughter of valentinian iii,eudocia daughter of valentinian iii,amalia of cleves | astrid lindgren | badial zaman mirza safavi | chiang hsiaochang | etan boritzer | eudocia daughter of valentinian iii | fredericka elisabeth of saxeeisenach | princess caroline of hessedarmstadt | scott mcaboy | sophie charlotte of württemberg | weekend marriage,antony armstrongjones 1st earl of snowdon | charles francis norton | eudocia daughter of valentinian iii | gertrude elizabeth blood | greg penner | nick sidi | placidia | robert vadra | robert w levering | wyndham goold,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
c467dc5e08f311ebbdaaac1f6bf848b6,comparison,Who was born first out of Felix Cicaterri and Rajiv Gandhi?,Felix Cicaterri,Felix Cicaterri,1.0,1.0,True,complete,,felix cicaterri | rajiv gandhi,felix cicaterri | henry moore cricketer | rajiv gandhi | wale adebanwi,felix cicaterri,place of birth,felix cicaterri | hartley lobban | henry moore cricketer | john mcmahon surrey and somerset cricketer | p shiv shankar | pendekanti venkatasubbaiah | rajiv gandhi | robert vadra | thom adcoxhernandez | wale adebanwi,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0
e715b66708be11ebbd8aac1f6bf848b6,comparison,Did Larry Godfrey and Barbara Strang share the same nationality?,yes,yes,1.0,1.0,True,complete,A+_enhancement,barbara strang | larry godfrey,barbara strang | cry wolf 1947 film | dugès | lacordaire,,,alf bill and fred | barbara strang | cry wolf 1947 film | dugès | godfreyproctor | gregory la cava | lacordaire | larry godfrey | malcolm pointon | unexpected uncle,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5
18ef81360bde11eba7f7acde48001122,compositional,Where was the director of film A Winter Of Cyclists born?,Irish,Ireland,0.0,0.0,False,missing_entities,A+_enhancement | B_repair,mike prendergast | winter of cyclists,olav aaraas | winter of cyclists,winter of cyclists,brian kennedy gallery director | luc besson | mike prendergast | place of birth,alix madigan | brian kennedy gallery director | ian barry director | jesse e hobson | mike prendergast | olav aaraas | peter levin | s n mathur | winter in woods | winter of cyclists,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
cff95a4108b011ebbd85ac1f6bf848b6,bridge_comparison,"Which film has the director who is older than the other, Melody Of Murder or City Of Blood? ",Melody Of Murder,Melody Of Murder,1.0,1.0,False,missing_entities,A+_enhancement,bodil ipsen | city of blood | darrell roodt | melody of murder,ben palmer | city of blood | melody of death | scotty fox | white melody of death,,bodil ipsen | city of blood | darrell roodt | melody of murder,ben palmer | bodil ipsen | city of blood | dan milne | darrell roodt | elliot silverstein | melody of death | melody of murder | scotty fox | white melody of death,0.25,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0
1b365e5e0bdb11eba7f7acde48001122,compositional,Where was the director of film In The Soup (1936 Film) born?,"Weston-super-Mare, Somerset",Weston-super-Mare,0.0,0.6667,False,missing_entities,A+_enhancement,henry edwards actor | in soup 1936 film,brian kennedy gallery director | dana blankstein | in soup 1936 film | olav aaraas | s n mathur,henry edwards actor,brian kennedy gallery director | gustaf molander | luc besson,brian kennedy gallery director | dana blankstein | henry edwards actor | ian barry director | in soup 1936 film | jason moore director | jesse e hobson | olav aaraas | peter levin | s n mathur,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
b0dd21c00bdd11eba7f7acde48001122,compositional,Where does Bernard Tschumi's father work at?,École polytechnique fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,1.0,1.0,True,complete,,bernard tschumi | jean tschumi,bernard tschumi | dave grossman game developer | david shute | emanuel glicen romano,jean tschumi,barthold butenschøn sr | eystein glumra | hasanaga sadigov | stephen v of hungary,andrey vilkitsky | bernard tschumi | christopher shinn | dave grossman game developer | david shute | emanuel glicen romano | fiona mcintosh | frank wildhorn | hernando de cabezón | jean tschumi,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
12ec263c0bdd11eba7f7acde48001122,compositional,When was Prince Frederick William Of Solms-Braunfels's wife born?,3 March 1778,3 March 1778,1.0,1.0,False,missing_entities,A+_enhancement,frederica of mecklenburgstrelitz | prince frederick william of solmsbraunfels,ferdinand prince of solmsbraunfels | frederick william prince of solmsbraunfels | prince frederick william of solmsbraunfels,prince frederick william of solmsbraunfels,amalia of solmsbraunfels | ferdinand prince of solmsbraunfels | johannetta of saynwittgenstein 1561–1622 | prince frederick william of solmsbraunfels | william prince of solmsbraunfels,alexander frederick landgrave of hesse | amalia of solmsbraunfels | christine charlotte of solmsbraunfels | countess amalie henriette of solmsbaruth | ferdinand prince of solmsbraunfels | frederica of mecklenburgstrelitz | frederick william prince of solmsbraunfels | johannetta of saynwittgenstein 1561–1622 | prince frederick william of solmsbraunfels | william prince of solmsbraunfels,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
65f3cbfd096711ebbdafac1f6bf848b6,comparison,Are both On A Magical Night and The Mongols (Film) from the same country?,yes,no,0.0,0.0,True,complete,,mongols film | on magical night,date at midnight | mongols film | on magical night | one and five,,,21ème siècle | bombay dreams film | california winter | cayuco film | date at midnight | kind of america | mongols film | on magical night | one and five | shima film,1.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,0.6,0.6
dd41d993086b11ebbd60ac1f6bf848b6,bridge_comparison,"Which film has the director died earlier, L'Arbre, Le Maire Et La Médiathèque or Sette Giorni All'Altro Mondo?",Sette Giorni All'Altro Mondo,Sette Giorni All'Altro Mondo,1.0,1.0,False,missing_entities,A+_enhancement,larbre le maire et la médiathèque | mario mattoli | sette giorni allaltro mondo | éric rohmer,larbre le maire et la médiathèque | le masque de la méduse | sette giorni allaltro mondo,,larbre le maire et la médiathèque | sette giorni allaltro mondo,jacob le maire | larbre le maire et la médiathèque | le masque de la méduse | mario mattoli | querelle | sette giorni allaltro mondo | thulasi 1987 film | un altro mondo | william le maire de warzée dhermalle | éric rohmer,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,0.8333333333333334
8cbad32c08d711ebbd9aac1f6bf848b6,bridge_comparison,"Are the directors of both films The Great Profile and Kim Kardashian, Superstar from the same country?",yes,未知,0.0,0.0,True,complete,,great profile | kim kardashian superstar | ray j | walter lang,great profile | i want your love film | kim kardashian,great profile | kim kardashian | kim kardashian superstar,brian kennedy gallery director | great profile | leopoldo salcedo | luc besson | walter lang | weekend in havana,great profile | hrush achemyan | i want your love film | kim kardashian | kim kardashian superstar | leopoldo salcedo | matt corboy | ray j | sophie theallet | walter lang,0.25,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334
366208cb089511ebbd75ac1f6bf848b6,bridge_comparison,"Which film whose director is younger, Vendredi Soir or El Santo De La Espada?",Vendredi Soir,Vendredi Soir,1.0,1.0,True,complete,,claire denis | el santo de la espada | leopoldo torre nilsson | vendredi soir,el santo de la espada | jesus christ vampire hunter | la bestia humana,,claire denis | el santo de la espada | emmanuèle bernheim | hugo arana | leopoldo torre nilsson | vendredi soir,claire denis | el santo de la espada | emmanuèle bernheim | hugo arana | jesus christ vampire hunter | la bestia humana | leopoldo torre nilsson | marcos jiménez de la espada martín | miloš zličić | vendredi soir,0.25,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0
0fb43d6a0bdd11eba7f7acde48001122,compositional,Who is the spouse of the director of film Marianne And Juliane?,Volker Schlöndorff,Volker Schlöndorff,1.0,1.0,True,complete,A+_enhancement,margarethe von trotta | marianne and juliane,margarethe von trotta | marianne and juliane | mehdi abrishamchi,margarethe von trotta,brian kennedy gallery director | gertrude of bavaria | luc besson | margarethe von trotta | marianne and juliane | mehdi abrishamchi,adib kheir | gertrude of bavaria | heather d gibson | margarethe von trotta | maria teresa grand duchess of luxembourg | marianne and juliane | marielouise coidavid | mehdi abrishamchi | princess auguste of bavaria 1875–1964 | sophia magdalena of denmark,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
c624d5280bdd11eba7f7acde48001122,compositional,What is the place of birth of Gwladys's husband?,Gwynllwg,South Wales,0.0,0.0,True,complete,A+_enhancement,gwladys | gwynllyw,andrew upton | devisingh ransingh shekhawat | gwladys | gwynllyw | jon leach,,gwladys | isabella countess of foix | magdalene of jülichclevesberg | martha de laurentiis | place of birth | princess alice of battenberg,alan pownall | andrew upton | devisingh ransingh shekhawat | gwladys | gwynllyw | james randall marsh | jon leach | lapidoth | stan marks | stan rice,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0
49ec1ade0bdd11eba7f7acde48001122,compositional,"Where did the director of film My Heidelberg, I Can Not Forget You die?",Argentina,Argentina,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,james bauer | my heidelberg i can not forget you,james bauer | my heidelberg i can not forget you,james bauer,brian kennedy gallery director | dance of death disambiguation | faces of death vi | george tryon 1st baron tryon | james bauer | luc besson | my heidelberg i can not forget you | send for paul temple | seven sinners 1940 film,brian kennedy gallery director | dana blankstein | dont forget youre going to die | ian barry director | james bauer | jesse e hobson | my heidelberg i can not forget you | olav aaraas | peter levin | s n mathur,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
fa5c2aa80bdd11eba7f7acde48001122,compositional,Where did the composer of film Rajaratha graduate from?,Vidya Vikas Institute of Engineering & Technology (VVIET),Vidya Vikas Institute,0.0,0.6,False,disconnected,B_repair,anup bhandari | rajaratha,alonso mudarra | rajaratha | seventh company outdoors | walter ulfig,rajaratha,alonso mudarra | etan boritzer | jeanjacques rousseau | jesús rosas marcano | rajaratha | walter robinson composer,abe meyer | alonso mudarra | amedeo escobar | anup bhandari | bert grund | henri verdun | rajaratha | seventh company outdoors | thomas morse | walter ulfig,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
60f247280bdb11eba7f7acde48001122,compositional,What is the place of birth of the director of film Yoogan?,Kovilpatti,Kovilpatti,1.0,1.0,True,complete,,kamal g | yoogan,brian kennedy gallery director | dana blankstein | olav aaraas,,david lynch | león klimovsky | luc besson | martin scorsese | place of birth | tallgrass film festival,brian kennedy gallery director | dana blankstein | ian barry director | jason moore director | jesse e hobson | kamal g | olav aaraas | peter levin | s n mathur | yoogan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
00f948500bde11eba7f7acde48001122,compositional,Where was the director of film Bulletproof Heart (Film) born?,El Cajon,"El Cajon, California",0.0,0.8,False,short_chain,,bulletproof heart film | mark malone,bulletproof heart film | dana blankstein | ian barry director | olav aaraas,bulletproof heart film | mark malone,brian kennedy gallery director | luc besson | place of birth,brian kennedy gallery director | bulletproof heart film | dana blankstein | ian barry director | jason moore director | jesse e hobson | mark malone | olav aaraas | peter levin | s n mathur,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0
0083038e0bde11eba7f7acde48001122,compositional,Where did Prince Ferdinand Of Bavaria's mother die?,Munich,Schloss Nymphenburg,0.0,0.0,False,missing_entities,A+_enhancement,infanta maría de la paz of spain | prince ferdinand of bavaria,infanta maría de la paz of spain | prince ferdinand duke of castro | prince ferdinand of bavaria | prince ferdinand of hohenzollern | prince ferdinando duke of genoa 1822–1855,infanta maría de la paz of spain,diana guardato | edwin l marin | eudocia daughter of valentinian iii | infanta maría de la paz of spain | magdalene of jülichclevesberg | prince ferdinand of bavaria | rostislav i of kiev | trinidad tecson,chantal de chevronvillette | duke clement francis of bavaria | infanta maría de la paz of spain | prince ferdinand duke of castro | prince ferdinand of bavaria | prince ferdinand of hohenzollern | prince ferdinando duke of genoa 1822–1855 | princess maria elisabeth of bavaria | princess pilar of bavaria | princess victoria of saxecoburg and gotha,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
