dataset,qid,type,em,f1,risk_score,graph_audit_score,risk_bin,audit_state,gap_type,answer_selected,answer_not_selected,chain_incomplete,residual_graph_gap,unrepaired_incomplete
hotpot,5a8f25ed5542997ba9cb31f0,bridge,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae616ce5542992663a4f259,bridge,0.0,0.3333,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8e63d65542995085b37421,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7f96a95542995d8a8ddead,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a87081755429960ec39b6fe,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8f45385542997ba9cb320a,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab5f249554299488d4d9a5d,bridge,0.0,0.1667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7cdc1b55429907fabef04d,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a74122f55429929fddd83da,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a85ee635542994775f606b4,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a8760e75542996e4f3087af,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae1091055429920d523429b,bridge,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7df6e65542995f4f402353,comparison,0.0,0.8,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a762a645542992d0ec0603d,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a7322a25542991f9a20c634,comparison,0.0,0.5,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac31456554299741d48a1b4,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7a01b15542996c55b2dcd1,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ab2659e554299340b5254b2,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac07fff554299294b219006,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a72f3a85542992359bc31e5,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a70f0e75542994082a3e408,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7cf59b55429909bec768c7,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a77919d5542995d831811dd,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a8ac0595542992d82986f6c,bridge,0.0,0.4,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac46bb05542991943173983,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7b76735542997c3ec9719f,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8a13f45542992d82986e9e,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab61140554299110f2199d7,bridge,0.0,0.8,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7dd9445542997cc2c474ac,comparison,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ade82ba5542992fa25da7a3,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a753ff455429916b01642bc,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adf50c05542992d7e9f931e,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a78c7db55429974737f7882,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a72a9ab5542992359bc315a,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae4ca6355429913cc204507,bridge,0.0,0.8333,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7574e25542996c70cfaf01,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7125165542994082a3e5d0,comparison,0.0,0.5,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab6dbc15542995eadef00cd,comparison,0.0,0.0,1,1,1,fallback_incomplete,complete,True,False,True,False,False
hotpot,5a8d9de2554299068b959d62,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a80ac53554299485f5986a0,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7789195542995d831811a2,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac311925542995ef918c0de,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adcb4ae5542994734353774,bridge,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a8e2fe95542995085b373d0,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ade38d8554299728e26c680,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5add11935542994734353827,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ac164da55429964131be1bf,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ac21bac5542991316484bf2,bridge,0.0,0.4,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5abbaf6c554299660624171c,comparison,0.0,0.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5a7b542455429927d897bf92,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abc9fb055429959677d6ac9,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ae2979a554299495565dade,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8e92b55542995085b37458,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a734dad5542994cef4bc522,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a831fc955429954d2e2ec28,bridge,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5adebea1554299728e26c7b6,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8f64605542992414482aaa,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7d41425542997cc2c4743b,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ae560155542990ba0bbb293,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a77f2af5542995d83181333,comparison,0.0,0.4,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae7a8175542993210983ed8,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a8cd381554299653c1aa12b,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae7e1fc55429952e35ea9cc,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a75e62f5542992d0ec06013,bridge,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ab5f854554299637185c64e,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a843de75542992ef85e23b4,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae153915542990adbacf752,comparison,0.0,0.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7fe7f85542994857a7683e,bridge,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab7bf3f5542991d322237a8,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae236b2554299495565da3e,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abfd3ba5542994516f4550a,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae1e11c554299234fd04335,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae7281c5542991e8301cb69,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5adfa570554299025d62a31c,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a808afb5542992bc0c4a76b,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a81418455429903bc27b95f,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5abd7aba55429924427fcfed,comparison,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a7353b35542994cef4bc54f,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a85f2f55542997b5ce40036,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a7fa0d55542995d8a8dded3,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5a7ba83f5542995eb53be981,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a773ec45542994aec3b7245,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adde6535542990dbb2f7ef9,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab5ec0a5542997d4ad1f250,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8e276b5542995a26add468,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a77452155429972597f14e1,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae3790f5542992e3233c415,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5adcceda5542990d50227d31,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a764c0b55429976ec32bd89,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ac1a4745542991316484b82,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a74f7f15542993748c89765,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a72a5a75542992359bc314e,bridge,0.0,0.4,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac41379554299204fd21ef1,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a801e845542992097ad2fd9,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ae7b40e5542994a481bbdbd,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7aa07d55429941d65f2703,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abbfb5e554299114383a0d0,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ac160af5542994d76dccdfa,bridge,0.0,0.4444,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7a633a55429941d65f2609,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7fb1e55542995d8a8ddef7,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a73987c55429978a71e9039,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adce12e5542990d50227d4f,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac14d0c5542991316484ae2,comparison,0.0,0.25,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab596d95542992aa134a371,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac5391e5542994611c8b439,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab28b395542993be8fa9941,comparison,0.0,0.4,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a84b7db5542991dd0999db0,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae320a95542991a06ce992e,bridge,0.0,0.6667,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5ab9d13455429939ce03dc31,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a815c2e5542995ce29dcbe8,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab626d555429953192ad279,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab2d9f1554299545a2cfac9,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7363ec5542991f29ee2dd7,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5add74b75542992200553b24,bridge,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5ac510255542994611c8b353,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae224da554299234fd043ee,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5abb7d8b5542996cc5e4a006,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac37dd6554299218029dbdb,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adc53f75542996e6852530a,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac02d59554299294b218f3b,bridge,0.0,0.25,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5abeb6645542993fe9a41d11,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a80a25d5542995d8a8ddfb7,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ae0a6ea5542993d6555ebe9,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8c7ced5542995e66a4761c,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adcf48e5542992c1e3a24d4,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ade27e05542997c77aded7d,bridge,0.0,0.5,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab29b07554299194fa93440,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a8f25d755429924144829ea,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a770eb65542994aec3b71d4,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7563a45542996c70cfaeec,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae3639b5542991a06ce99b2,comparison,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ab439bd55429942dd415eee,comparison,0.0,0.8571,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a90b2175542990a984936ae,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adc8977554299438c868de2,bridge,0.0,0.2222,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae254565542992decbdccbb,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ab69f13554299710c8d1ef3,comparison,1.0,1.0,1,1,1,fallback_incomplete,complete,True,False,True,False,False
hotpot,5a8010685542992bc0c4a69a,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a89f6235542993b751ca9c7,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a716f575542994082a3e82f,comparison,0.0,0.8,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a84fea85542994c784ddabf,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac508205542994611c8b32e,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae7922f5542994a481bbdac,bridge,0.0,0.4,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ac082535542992a796ded2f,comparison,1.0,1.0,2,2,2,repaired_incomplete,short_chain,True,False,True,True,False
hotpot,5abb66c05542992ccd8e7f3e,bridge,0.0,0.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5add8ec55542997545bbbd7e,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8f2fed55429918e830d1c7,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adcfebe5542992c1e3a24f3,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a8da97c554299068b959d84,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a89ab1355429946c8d6e996,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8cea40554299441c6b9f76,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab57673554299637185c5a3,bridge,0.0,0.4,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ae5b255554299546bf82f2c,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5abda8d55542992ac4f382e7,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab721325542992aa3b8c7a2,bridge,0.0,0.3333,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a730abe5542994cef4bc42f,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac3891f554299741d48a284,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac4f42b55429924173fb50d,comparison,0.0,0.5,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a88e75c5542993b751ca8c7,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae762985542995703ce8c04,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab310bb554299233954fef9,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a80b4d1554299260e20a134,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ac3ac8255429939154138ad,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a834cea5542990548d0b1c6,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8adc935542992d82986fb0,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae54b3d5542990ba0bbb260,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae0f5fc554299422ee9957c,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abac89d55429901930fa8b5,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8b81bc55429949d91db5b8,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ac39df8554299741d48a2b6,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7f90a15542995d8a8ddea5,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ae504a855429908b63264df,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab5de535542992aa134a3b6,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5addf05a5542997dc79070cd,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a7b2144554299042af8f6f7,bridge,0.0,0.0,5,3,4+,unrepaired_incomplete,short_chain,False,True,True,True,True
hotpot,5adc8cb45542994d58a2f651,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a905d085542995651fb5147,bridge,0.0,0.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5adca0845542994d58a2f684,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5adfa12c554299025d62a301,comparison,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ade0cc85542990dbb2f7f37,comparison,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab934465542996be202043e,comparison,1.0,1.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a9072dd5542990a98493656,comparison,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a77dbaf5542997042120b5b,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ade2bce5542997c77aded96,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae1408a5542997b2ef7d17c,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae375955542990afbd1e15d,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a83f07455429933447460be,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ab6c94c554299710c8d1f5e,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adf33b35542993a75d26420,bridge,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5a7cf4e355429907fabef062,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ab6d04c554299710c8d1f70,comparison,0.0,0.25,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5ac1089f554299012d1db688,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5ae0819155429924de1b70ea,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7744e45542993569682d37,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7c0aa15542997c3ec972cd,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a77d5b855429949eeb29f77,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a77bdcb5542997042120b0b,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5ae665795542991bbc9760c9,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7df1095542990b8f503afe,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adbfb6855429944faac23e4,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5aba9e235542994dbf019984,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7b77d95542997c3ec971a5,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a78eea555429970f5fffddf,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a74670855429929fddd840d,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a7a978555429941d65f26db,bridge,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae4606c5542996836b02c91,bridge,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a7509175542993748c897a3,bridge,0.0,0.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5adf72d35542992d7e9f9369,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adf3f1d5542992d7e9f9310,bridge,0.0,0.6667,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a731a635542994cef4bc458,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a860d09554299211dda2a53,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5abb326055429966062416e7,bridge,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a8f6a025542992414482ab8,bridge,1.0,1.0,3,3,3,unrepaired_incomplete,short_chain,True,False,True,True,True
hotpot,5a7f113d55429934daa2fcbe,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae0ba15554299603e41844d,comparison,1.0,1.0,0,0,0,repaired_complete,complete,True,False,False,False,False
hotpot,5a80a587554299485f598676,comparison,1.0,1.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a84f06f5542994c784dda92,comparison,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5abbf43d5542993f40c73c2f,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a77ace855429967ab105223,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5adff056554299603e4183cc,comparison,0.0,0.0,3,1,3,repaired_incomplete,missing_entities,False,True,True,False,False
hotpot,5ab2c6d955429916697740c3,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5ab852c05542990e739ec8c5,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ae7ad385542993210983ef0,bridge,0.0,0.6667,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a745a2955429929fddd83f8,bridge,0.0,0.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5a84be095542992a431d1a97,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5abe3f3455429976d4830aa8,bridge,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a7b2c9155429927d897bf51,comparison,1.0,1.0,1,1,1,repaired_incomplete,missing_entities,True,False,True,False,False
hotpot,5ade662155429975fa854ebd,bridge,0.0,0.0,2,0,2,verified_complete,complete,False,True,False,False,False
hotpot,5a8aee3d55429950cd6afc01,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a774c0155429966f1a36ce2,comparison,1.0,1.0,0,0,0,verified_complete,complete,True,False,False,False,False
hotpot,5a8e8f6f5542995085b37451,comparison,0.0,0.0,2,0,2,repaired_complete,complete,False,True,False,False,False
hotpot,5a84fd085542994c784ddaba,bridge,0.0,0.0,0,0,0,verified_complete,complete,True,False,False,False,False
