qid,question,prediction,gold,em,f1,error
5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?,Gibson Cocktail and Gin Content,no,0,0.0000,
5abb7d8b5542996cc5e4a006,Dan Balan co-wrote the song from what T.I. album?,Dan Balan did not co-write any song from a T.I,Paper Trail,0,0.0000,
5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",no,no,1,1.0000,
5adc53f75542996e6852530a,Are both Cypress and Ajuga genera?,Taxonomic Classification of Cypress and Ajuga,no,0,0.0000,
5ac02d59554299294b218f3b,"The music composer of the film Angaaray, Aadesh Shrivastava died from what at age 51?","Aadesh Shrivastava, the music composer of the film Angaaray , died of cancer at the age of 51","he turned 51, he died of cancer",0,0.3810,
5abeb6645542993fe9a41d11,"National Strategy for Homeland Security was a response to the events that partially took place at what Arlington County, Virginia location?","The National Strategy for Homeland Security was developed in direct response to the September 11, 2001 terrorist attacks",Pentagon,0,0.0000,
5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,"The provided data does not contain any information about the 2002 Grammy Award for Best Rap Performance by a Duo or Group, nor does it identify the winner of that specific year’s award or any collaborating vocalist",Sleepy Brown,0,0.0000,
5ae0a6ea5542993d6555ebe9,Are Waste Land and Shikashika both types of drinks?,no,no,1,1.0000,
5a8c7ced5542995e66a4761c,Josh Trank and Mike Valerio both work in what industry?,There is no information in the provided data about Josh Trank or Mike Valerio,entertainment,0,0.0000,
5adcf48e5542992c1e3a24d4,What Polish pioneer in watchmaking was an associate of Wincenty Gostkowski?,Polish Pioneer in Watchmaking Associated with Wincenty Gostkowski,Antoni Patek,0,0.0000,
5ade27e05542997c77aded7d,When was the friends song was released which is taken from the fourth studio album of canadian singer and song writer Justin Bieber?,"Release Date of ""Company"" by Justin Bieber","August 17, 2017",0,0.0000,
5ab29b07554299194fa93440,Which city in the Baltimore metropolitan area includes a lake and surrounding park?,"Baltimore County, which is part of the Baltimore metropolitan area, includes Lake Roland Park , a recreational area centered around Lake Roland","Columbia, Maryland",0,0.0000,
5a8f25d755429924144829ea,Are Dutch Smoushond and Sussex Spaniel's both dog breeds?,yes,yes,1,1.0000,
5a770eb65542994aec3b71d4,What is the name of the 1999 film directed by Roman Polanski and starring his wife Emmanuelle Seigner that was a world-wide success but critically and commercially unsuccessful in North America?,The 1999 film directed by Roman Polanski that fits part of the description is The Ninth Gate,The Ninth Gate,0,0.2500,
5a7563a45542996c70cfaeec,What university employed the psychologist that inspired David McClelland's thinking on power??,"The available data does not identify a psychologist who inspired David McClelland’s thinking on power , nor does it specify any university affiliation for such a person",Harvard University,0,0.0800,
5ae3639b5542991a06ce99b2,"Edward Marszewski is the editor-in-chief of Lumpen, who is the editor-in-chief of Saveur?","Edward Marszewski is indeed the editor-in-chief of Lumpen magazine, a Chicago-based publication founded in 1991 that covers local and global politics, art, and music—often organized around thematic issues such as “makers” or “comics”",Colman Andrews,0,0.0000,
5ab439bd55429942dd415eee,"Who won more Grand Slam Titles, Liezel Huber or Billie Jean King?",no direct comparison can be made from the given data regarding Huber’s title count,Billie Jean King,0,0.0000,
5a90b2175542990a984936ae,"Which tennis player is South African, Mariaan de Swardt or Kateryna Bondarenko?",Mariaan de Swardt is the South African tennis player,Mariaan de Swardt,0,0.5455,
5adc8977554299438c868de2,What does the goddess associated with the goddess frigg  consists of what tales?,The Goddess Hlín and Her Mythological Appearances,"various deities, beings, and heroes",0,0.1818,
5ae254565542992decbdccbb,"In what year was the writer of the drama ""Ingenious"" born?",The writer of the drama Ingenious is not identified in the provided data,1959,0,0.0000,
5ab69f13554299710c8d1ef3,Dandong and Hotan are located in what country?,,China,0,0.0000,
5a8010685542992bc0c4a69a,Jimmy Garcia lost by unanimous decision to a professional boxer that challenged for what title in 1995?,Jimmy Garcia lost by unanimous decision to Genaro Hernández in a challenge for the WBC super featherweight title,WBO lightweight title,0,0.1053,
5a89f6235542993b751ca9c7,Were both Alvin Lee and Chad Gray lead vocalists for bands?,"Alvin Lee was indeed a lead vocalist, best known for his role as the lead singer and lead guitarist of the English blues rock band Ten Years After",yes,0,0.0000,
5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,"The phrase “Follow your bliss” is famously associated with Joseph Campbell , not Ishmael Reed",Joseph John Campbell,0,0.2500,
5a84fea85542994c784ddabf,What type of sport does Sergio Casal and Manuel Orantes have in common?,Sergio Casal and Manuel Orantes both competed professionally in tennis,tennis,0,0.1818,
5ac508205542994611c8b32e,The M1919 and the M1 was used by what military?,The M1919 Browning machine gun and the M1 carbine were both standard-issue firearms used extensively by the United States military across multiple major 20th-century conflicts,U.S.,0,0.0000,
5ae7922f5542994a481bbdac,Where was the university at which  Barrie Ciliberti was a professor located? ,"Barrie Ciliberti served as a professor at the University of Maryland University College , which is a public university offering undergraduate and graduate programs","Prince George's County, Maryland",0,0.0833,
5ac082535542992a796ded2f,"Which plant has more species, Bolax or Jovibarba?","based solely on the provided information, Bolax is documented to comprise multiple species (4–5), whereas Jovibarba heuff",Bolax,0,0.1176,
5abb66c05542992ccd8e7f3e,"What offence were opening batsman Khalid Latif and 5 other cricketers suspended for, in February 2017?","Khalid Latif, a Pakistani right-handed opening batsman, was suspended in February 2017 for his involvement in spot-fixing , a form of match manipulation where specific, pre-determined events within a match (such as the number of runs scored in an over or the timing of a wicket) are illicitly influenced for betting purposes",spot-fixing,0,0.0444,
5add8ec55542997545bbbd7e,Are both  Bright Eyes and Disturbed rock bands from America?,Origin and Genre of Bright Eyes,yes,0,0.0000,
5a8f2fed55429918e830d1c7,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,Common Musical Genre: Rock and Roll,rock and roll,0,0.6667,
5adcfebe5542992c1e3a24f3,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,"BASTARZ is the first official sub-unit of the South Korean boy group Block B, formed in April 2015 and consisting of three members: B-Bomb, U-Kwon, and P.O",seven members,0,0.0741,
5a8da97c554299068b959d84,"Which university offers more campuses in the Philippines, Fairleigh Dickinson University or the Western Institute of Technology?","Fairleigh Dickinson University does not have any campuses in the Philippines, according to the available data",Western Institute of Technology,0,0.0000,
5a89ab1355429946c8d6e996,Is Carnegie Hall Tower located in the same city as Staten Island?,yes,yes,1,1.0000,
5a8cea40554299441c6b9f76,"Which mountain is taller, Gasherbrum II or Langtang Ri?",Comparative Elevation Analysis,Gasherbrum II,0,0.0000,
5ab57673554299637185c5a3,"What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?","The public service broadcaster that aired the variety show Welsh Rarebit and employs over 20,950 staff members is the British Broadcasting Corporation (BBC)",British Broadcasting Corporation (BBC),0,0.3333,
5ae5b255554299546bf82f2c,In which state was both Rex Gene Foods and Foodtown located in?,Rex Gene Foods and Foodtown were both located in New Jersey,New Jersey,0,0.3077,
5abda8d55542992ac4f382e7,Who is the sister of Princess Zein and the daughter of a British woman?,Princess Aisha bint Hussein: Sister of Princess Zein and Daughter of a British Woman,Princess Aisha bint Hussein,0,0.4706,
5ab721325542992aa3b8c7a2,"Kurt Fuller from Stockton, CA appeared in which American Detective Comedy Drama television series created by Steve Franks?","Kurt Fuller, who was born in Stockton, California, appeared in the American detective comedy-drama television series Psych , which was created by Steve Franks",Psych is an American detective comedy-drama,0,0.2963,
5a730abe5542994cef4bc42f,"What ""sport"" involving animals dates all the way back to the Tang Dynasty and continued to the beginning of the 19th century?","Cricket Fighting: A Historical Animal ""Sport"" from the Tang Dynasty",Cricket fighting,0,0.4000,
5ac3891f554299741d48a284,Is Central Illinois Regional Airport of Jacksonville International Airport further east?,no,Jacksonville International Airport,0,0.0000,
5ac4f42b55429924173fb50d,"Which beverage is ignited prior to consumption, Flaming beverage or Blue Hawaii",Flaming Beverage vs,Flaming beverages,0,0.4000,
5a88e75c5542993b751ca8c7,Which of the following buildings was designed by SHoP Architects: 247 Cherry or General Motors Building?,Buildings Designed by SHoP Architects,247 Cherry,0,0.0000,
5ae762985542995703ce8c04,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?",Turbonegro's Early Recordings and the 1989 Rehearsal Question,Computech,0,0.0000,
5ab310bb554299233954fef9,"Which author found inspiration in their career prior to writing, Hart Crane or John le Carré?",Authorial Inspiration: Hart Crane vs,John le Carré,0,0.0000,
5a80b4d1554299260e20a134,Are Harry Kizirian and Howard Kazanjian known for the same industry?,no,no,1,1.0000,
5ac3ac8255429939154138ad,APB and Sleeper are both from britain?,The term “Sleeper” in the context provided refers to British railway sleeping cars—specifically the Sleeper Either Class (SLE) and its variant Sleeper Either Class with Pantry (SLEP)—which were used in Great Britain,yes,0,0.0000,
5a834cea5542990548d0b1c6,What college did the person who defeated Fedor Emelianenko play football at?,"The provided data does not contain any information about colleges, universities, football careers, or individuals who defeated Fedor Emelianenko in competition",Purdue University,0,0.0000,
5a8adc935542992d82986fb0,"Which is headquarter farther south, Jet's Pizza or Chuck E. Cheese's?",The available data does not provide the headquarters locations—nor their geographic coordinates or latitudes—for either Jet's Pizza or Chuck E,Chuck E. Cheese's,0,0.1905,
5ae54b3d5542990ba0bbb260,Are both American Foxhound and Löwchen types of Foxhounds?,no,no,1,1.0000,
5ae0f5fc554299422ee9957c,Who did Neleus of Scepsis study under in addition to Theophrastus in the Peripatetic school?,Neleus of Scepsis studied under Aristotle in addition to Theophrastus within the Peripatetic school,Aristotle,0,0.1429,
5abac89d55429901930fa8b5,How many Golden Globe Awards did this English retired actress whose career has spanned over six decades and who appeared in the two-act drama Moby Dick—Rehearsed by Orson Welles?,The English retired actress who appeared in Orson Welles’ Moby Dick—Rehearsed and whose career spans over six decades is not explicitly named in the provided data tables,two Golden Globe Awards,0,0.0000,
5a8b81bc55429949d91db5b8,What type of publication does St. Anthony Messenger and Revolver have in common?,St,magazine,0,0.0000,
5ac39df8554299741d48a2b6,Are Euptelea and Muehlenbeckia both genuses?,yes,yes,1,1.0000,
5a7f90a15542995d8a8ddea5,What Future Publishing founder co-hosted the annual TED Conference with June Cohen?,The founder of Future Publishing who co-hosted the annual TED Conference with June Cohen was Chris Anderson,Chris Anderson,0,0.2353,
5ae504a855429908b63264df,"Which movie is a documentary about ""Beowulf & Grendel"", between My Kid Could Paint That and Wrath of Gods?","The documentary about Beowulf & Grendel is ""Wrath of Gods"" , not My Kid Could Paint That",Wrath of Gods,0,0.3529,
5ab5de535542992aa134a3b6,Are Alek Keshishian and Kirk Kerkorian both Armenian-American?,Armenian-American Identity of Alek Keshishian,yes,0,0.0000,
5addf05a5542997dc79070cd,Were Maurice Tourneur and Greg Mottola both American film directors?,"Maurice Tourneur was a film director who worked extensively in the United States and is documented as having directed several American-made films, including Mother (1914), his first U.S",French film director,0,0.1379,
5a7b2144554299042af8f6f7,What town's geographic feature is the battle James Swan was twice wounded at named for?,The question asks about a town whose geographic feature is named for the battle where James Swan was twice wounded,"Charlestown, Massachusetts",0,0.0000,
5adc8cb45542994d58a2f651,What is the nationality of the most praised player in the 2002–03 Olympique de Marseille season?,"The most praised player in the 2002–03 Olympique de Marseille season was Daniel Van Buyten, who was widely commended for solidifying the team’s defense and contributing key goals",Belgian,0,0.0000,
5a905d085542995651fb5147,How many variants are there of the military transport aircraft that the Mercedes-Benz Zetros truck was designed to be compatible with?,"The Mercedes-Benz Zetros truck was specifically engineered to be compatible with the Lockheed C-130 Hercules , a military transport aircraft",Over forty,0,0.0000,
5adca0845542994d58a2f684," ""One Less Set of Footsteps"" is a song written and performed by a singer born in which year ?","Jim Croce, the singer-songwriter who wrote and performed “One Less Set of Footsteps,” was born on January 10, 1943",1943,0,0.1053,
5adfa12c554299025d62a301,Has Entrepreneur had a longer lifespan than Optimize?,no,yes,0,0.0000,
5ade0cc85542990dbb2f7f37,Is Ordos City more west than Yangzhong?,no,yes,0,0.0000,
5ab934465542996be202043e,Is there fruit juice in both a Fizz and a Painkiller cocktail?,yes,yes,1,1.0000,
5a9072dd5542990a98493656,What type of music did Dave Wyndorf and Poly Styrene perform as part of their work in Monster Magnet and X-Ray Spex?,"Dave Wyndorf was the frontman, lead vocalist, songwriter, and guitarist for the American rock band Monster Magnet , which is widely recognized as a pioneering force in the stoner rock and heavy psychedelic rock genres",rock,0,0.0645,
5a77dbaf5542997042120b5b,Mikael Åkerfeldt and Lee Ranaldo were this kind of instrumentalist in their respective bands. ,"Mikael Åkerfeldt is primarily known as a guitarist and lead vocalist in the Swedish progressive metal band Opeth, which he co-founded in 1989 and has led as its principal songwriter and creative force ever since",Guitarists,0,0.0000,
5ade2bce5542997c77aded96,"Who is the director of Hollywood film ""7th Heaven"" (1927), Jerry Belson or  Frank Borzage?","The director of the 1927 Hollywood film 7th Heaven was Frank Borzage , not Jerry Belson",Frank Borzage,0,0.2667,
5ae1408a5542997b2ef7d17c,"Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?",Carnegie Mellon University is the university located in Pennsylvania,Carnegie Mellon University,0,0.5455,
5ae375955542990afbd1e15d,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",The group that Diane Morgan and Joe Wilkinson are part of is called “Two Episodes of Mash” —a deadpan sketch comedy ensemble co-founded and performed by the two comedians,the deadpan sketch group,0,0.2000,
5a83f07455429933447460be,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,no,1,1.0000,
5ab6c94c554299710c8d1f5e,What New York City–based hip-hop musical group consists of rappers including Darryl Hill?,There is no information in the provided data about a New York City–based hip-hop musical group that includes a rapper named Darryl Hill,The Wu-Tang Clan,0,0.0000,
5adf33b35542993a75d26420,"Which university did the singer of ""Long Time Gone"" study?","The available data does not specify which university, if any, the singer of “Long Time Gone” attended",Tufts University,0,0.1176,
5a7cf4e355429907fabef062,What was Todd Boehly's former position at the firm where Mark Walter is the CEO?,"Todd Boehly’s former position was President of Guggenheim Partners , a firm where Mark Walter currently serves as CEO",president,0,0.1111,
5ab6d04c554299710c8d1f70,What family are the genus' Sinofranchetia and Stauntonia from?,"Both Sinofranchetia and Stauntonia belong to the botanical family Lardizabalaceae , a relatively small family of flowering plants native primarily to East Asia",a genus of flowering plant in the Lardizabalaceae family,0,0.2963,
5ac1089f554299012d1db688,Does Shengzhou have more former names than Linchuan District?,no,yes,0,0.0000,
5ae0819155429924de1b70ea,Which documentary Hacking Democracy or The Memory of Justice was produced first ?,The documentary Hacking Democracy was produced first,The Memory of Justice,0,0.0000,
5a7744e45542993569682d37,"Who was born first, Juan Rulfo or John le Carré?",There is insufficient information in the provided data to determine who was born first between Juan Rulfo and John le Carré,Juan Rulfo,0,0.1818,
5a7c0aa15542997c3ec972cd,"The star of ""Under the Silver Lake"" made his debut in what film?",The question asks about the star of the film Under the Silver Lake and their debut film,Lions for Lambs,0,0.0000,
5a77d5b855429949eeb29f77,"Which nationality is the international footballer, born 20 March 1984, who made his breakthrough La Liga debut in the 2002–03 Atlético Madrid season, scoring 13 league goals as a teenager?",The international footballer born on 20 March 1984 who made his La Liga debut with Atlético Madrid in the 2002–03 season—and scored 13 league goals as a teenager—is Fernando José Torres Sanz,Spanish,0,0.0000,
5a77bdcb5542997042120b0b,"Who was born first,  Morgan Llywelyn or Robert Jordan?",There is insufficient information in the provided data to determine who was born first between Morgan Llywelyn and Robert Jordan,Morgan Llywelyn,0,0.1905,
5ae665795542991bbc9760c9,What film did the mother of Karan Kapoor star in in 1970?,Karan Kapoor’s mother was the British actress Jennifer Kendal,Bombay Talkie,0,0.0000,
5a7df1095542990b8f503afe,Who was born first out of  Thomas Carr and Joyce Wieland?,Thomas Carr was born first,Thomas Carr,0,0.5714,
5adbfb6855429944faac23e4,"When was one of the teacher of Nikolai Lugansky died who was a Russian Soviet pianist, composer?","Nikolai Lugansky, the acclaimed Russian pianist born on 26 April 1972 in Moscow, studied under several distinguished teachers, including Tatiana Nikolayeva — a prominent Russian Soviet pianist, composer, and pedagogue","1924November 22, 1993",0,0.0000,
5aba9e235542994dbf019984,Are both Weberocereus and Conospermum part of the same genus?,no,no,1,1.0000,
5a7b77d95542997c3ec971a5,The ninth The Desert Sessions LP was released by by what kind of band?,"The provided data does not contain any information about the ninth The Desert Sessions LP—neither its release details, title, nor the nature of the band or collective responsible for it",rock band,0,0.0741,
5a78eea555429970f5fffddf,Q: Who was born first Richard Boleslawski or Herschell Gordon Lewis?,"Herschell Gordon Lewis was born on June 15, 1926",Richard Boleslawski,0,0.0000,
5a74670855429929fddd840d,Which CNN journalist and two-time Pulitzer winner inspired the Half the Sky Movement?,None of the provided data indicates that any CNN journalist or two-time Pulitzer Prize winner inspired the Half the Sky Movement,Nicholas Kristof,0,0.0000,
5a7a978555429941d65f26db,"Which album came out first, ""Paper Trail"" or ""If Tomorrow Comes...""?",If Tomorrow Comes,Paper Trail,0,0.0000,
5ae4606c5542996836b02c91,"Where was the company, of which David DeVoe is Chief Financial Officer, ranked in the world, in 2014, in terms of revenue, against similar types of company ?  ","There is no information in the provided data about David DeVoe, his role as Chief Financial Officer of any company, or any ranking of a company in terms of global revenue in 2014",fourth-largest,0,0.0000,
5a7509175542993748c897a3,What group of Elektra Records recording artists are known to be an indie pop band?,"The indie pop band associated with Elektra Records, as documented in the provided data, is Fitz and The Tantrums",Saint Motel,0,0.0000,
5adf72d35542992d7e9f9369,Are William Kronick and Jon Turteltaub both television writers ?,no,no,1,1.0000,
5adf3f1d5542992d7e9f9310,What profeesion do Giacomo Benvenuti and Claudio Monteverdi share?,Shared Profession of Giacomo Benvenuti and Claudio Monteverdi,Italian composer,0,0.0000,
5a731a635542994cef4bc458,What series has Smith worked on that is based on a novel by Margaret Atwood?,There is no information in the provided data about anyone named Smith or their involvement with any series based on Margaret Atwood’s work,The Handmaid's Tale,0,0.0000,
5a860d09554299211dda2a53, What was the address of the building on U.S. Route 3 that was the tallest building in New Hampshire when completed in 1972?,The building described in the question—located on U.S,1000 Elm Street,0,0.0000,
5abb326055429966062416e7,Ruddles Brewery is owned by a pub retailer and brewer based in what city?,"Ruddles Brewery is owned by Greene King, a major UK-based pub retailer and brewer",Bury St Edmunds,0,0.0000,
5a8f6a025542992414482ab8,The series in which Sharon Gless played Debbie Novotny was developed and written by who?,"The series in which Sharon Gless portrayed Debbie Novotny was Queer as Folk , the Showtime cable television series that aired from 2000 to 2005",Ron Cowen and Daniel Lipman,0,0.0000,
5a7f113d55429934daa2fcbe,Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? ,The professional baseball player and National Baseball Hall of Fame inductee featured in the Greatest Sports Legends anthology is Tom Seaver,"Reginald Martinez ""Reggie"" Jackson",0,0.0000,
5ae0ba15554299603e41844d,"What plant has about 40 species native to Asia, Manglietia or Abronia?","The plant genus with about 40 species native to Asia is Ajuga , not Manglietia or Abronia",Manglietia,0,0.1250,
5a80a587554299485f598676,Are both American bands The Four Seasons and Local H popular around the Beatles were around?,Historical Context of The Four Seasons and The Beatles,no,0,0.0000,
5a84f06f5542994c784dda92,What type of community does Bob Hope Airport and Boeing Field have in common?,"while both are publicly accessible aviation facilities in principle (a general fact outside the data), the specific type",public,0,0.0000,
5abbf43d5542993f40c73c2f,Which band The Innocence Mission or Starflyer 59 was formed first ?,Comparative Formation Timeline: The Innocence Mission vs,The Innocence Mission,0,0.5000,
5a77ace855429967ab105223,What entity with the capital city of Ciudad Victoria is a home to the northern grasshopper mouse?,"The entity with the capital city of Ciudad Victoria that is home to the northern grasshopper mouse is Tamaulipas , a state in northeastern Mexico",Tamaulipas,0,0.0952,
5adff056554299603e4183cc,What year did The Chronicle of Philanthropy's publishing overlap with Antic?,"There is no information in the provided data about a publication called Antic or any details regarding its publishing timeline, ownership, or relationship to The Chronicle of Philanthropy",1988,0,0.0000,
5ab2c6d955429916697740c3,Are Maki Nomiya and Conrad Lant both considered musicians?,Maki Nomiya is explicitly identified as a musician in the provided data,yes,0,0.0000,
5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?",Flanking Relationships Among Himalayan Peaks,Ngadi Chuli,0,0.0000,
5ae7ad385542993210983ef0,Which guitarist that played on the LP Street Survivors and was a member of an American Southern Rock band from May 1976 until his death Oct 1977?,Guitarist on Street Survivors and Member of Lynyrd Skynyrd (May 1976–October 1977),"Steven Earl ""Steve"" Gaines",0,0.0000,
5a745a2955429929fddd83f8,How many members does the Tennessee Volunteers football team's Conference have?,"The Tennessee Volunteers football team competes in the Southeastern Conference (SEC), as stated in the description of the team",fourteen members,0,0.0000,
5a84be095542992a431d1a97,"Which case came first,  Barnes v. Glen Theatre, Inc. or Diamond v. Chakrabarty?",Chronological Order of the Two Cases,Diamond v. Chakrabarty,0,0.0000,
5abe3f3455429976d4830aa8,"What company started the urban complex development that included the highrise building, The Harmon?","The urban complex development that included the highrise building The Harmon was CityCenter , a large mixed-use development located in Paradise, Nevada",MGM Resorts International,0,0.0000,
5a7b2c9155429927d897bf51,"Who was born first, Little Feat's Lowell George, or Ian Hunter from Mott the Hoople?",The available data does not provide birth dates for either Lowell George of Little Feat or Ian Hunter of Mott the Hoople,Ian Hunter,0,0.1818,
5ade662155429975fa854ebd,What were the nicknames for the companion of Nuna?,The provided data does not mention any nicknames for Nuna’s Arctic fox companion in the video game Never Alone (also known as Kisima Inŋitchuŋa ),"white fox, polar fox, or snow fox",0,0.0690,
5a8aee3d55429950cd6afc01,"Which has more species, Clianthus or Callicoma?",Comparative Species Count: Clianthus vs,Clianthus,0,0.3333,
5a774c0155429966f1a36ce2,"Which women's magazine was published first, Mirabella or Home Monthly?",Chronological Comparison of Women’s Magazines,Home Monthly,0,0.0000,
5a8e8f6f5542995085b37451,"Which has a higher population, Qinzhou or Jingjiang? ",no comparative population assessment can be made based on the available evidence,Jingjiang,0,0.0000,
5a84fd085542994c784ddaba,Devil's Food is a singles compilation by an American rock and roll band that has also been known to play country shows under what?,"Devil's Food is a singles compilation album by the American rock and roll band Supersuckers, released in April 2005 on Mid-Fi Records",various names,0,0.0000,
5a8a48ee55429930ff3c0d66,Kadeem Jack is a player in a league that started with how many teams?,"Kadeem Jack is currently a professional basketball player for the Sioux Falls Skyforce, which competes in the NBA G League",eight,0,0.0000,
5a77137455429972597f142a,"Who died more recently, Ferdinand Anton Ernst Porsche or Ferdinand Porsche",Historical Context and Lineage,Ferdinand Anton Ernst Porsche,0,0.0000,
5a750ccc5542993748c897a8,"Which mine first entered into production, Beaulieu Mine or Con Mine?",Con Mine,Con Mine,1,1.0000,
5a7a73e45542996c55b2ddb6,Evan Buliung played the character Aragon who is based on a character in a book series written by which author? ,Evan Buliung portrayed the character Aragorn in the Toronto production of the stage musical The Lord of the Rings,J. R. R. Tolkien,0,0.0000,
5a81dacc55429926c1cdada0,Who is the author of the play that was adapted into a film and featured the orchestral arrangement Suite from Henry V?,"The author of the play Henry V , which was adapted into the 1944 film featuring William Walton’s musical score, is William Shakespeare",William Shakespeare,0,0.1905,
5ac3b39e554299204fd21e09,Do Dillingham Airport and Rafael Hernández Airport both handle civilian (passenger) service?,Comparison of Civilian Service at Dillingham Airport and Rafael Hernández Airport,yes,0,0.0000,
5a8e16a5554299068b959e58,"Rowland Salley's best-known tune is ""Killing the Blues"", which has been most recently covered by which American singer-songwriter active mainly in the outlaw country music and Southern rock genres?","Rowland Salley’s best-known composition is the song “Killing the Blues” , a piece that has achieved wide recognition through numerous interpretations by prominent artists",Shooter Jennings,0,0.0000,
5a73677455429901807db030,"Of the companies that sponsor the British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company?",Sponsorship and Corporate Ownership in the British League Riders’ Championship,Dunlop,0,0.0000,
5a733c925542991f9a20c6b7,The Polar Bear and Daiquiri are both examples of what?,"The Polar Bear and Daiquiri are both examples of cocktails , though this classification applies only to the “Daiquiri” — the “Polar Bear” is not a cocktail in the data provided",cocktails,0,0.0769,
5a8b59a65542995d1e6f137c,Are Stephen Frears and Jan Švankmajer from the same country?,no,no,1,1.0000,
5a70f39c5542994082a3e429,What is the name of the independent candidate in Maine's 2010 gubernatorial race who finished ahead of Libby Mitchell?,Independent Candidate Who Outperformed Libby Mitchell in Maine’s 2010 Gubernatorial Election,Eliot Cutler,0,0.0000,
5ab2b7405542991669774069,Have James Schuyler and H. G. Wells both published books?,yes,yes,1,1.0000,
5a749af055429979e28829b7,"Which Walt Disney film was produced first, The Apple Dumpling Gang or Something Wicked This Way Comes?",Chronological Comparison of Walt Disney Films,The Apple Dumpling Gang,0,0.0000,
5ab1cdf8554299722f9b4c84,Four presidents including the 26th president Theodore Roosevelt were featured in the 60ft sculpture in the granite face of Mount Rushmore which was sculpted by what sculptor?,The Sculptor of Mount Rushmore,Sculptor Gutzon Borglum,0,0.2857,
5a831fcc55429940e5e1a96a,Does Kurt Cobain and Glenn Frey work in the music industry?,yes,yes,1,1.0000,
5a8ba9d255429971feec4759,Camp Courtney was named after the Major killed in action at the battle codenamed what?,Camp Courtney was named in honor of Major Henry A,Operation Iceberg,0,0.0000,
5a76fe7b5542994aec3b71b2,"Eric Stark Maskin was a  teacher for which university, located in New Jersey?","Eric Stark Maskin served as a visiting lecturer with the rank of professor at Princeton University , a private Ivy League research university located in Princeton, New Jersey",The Institute for Advanced Study,0,0.0000,
5a7a9ed55542995eb53be87d,"What king took away John Erskine, Earl of Mar's office?","The historical records provided do not explicitly name the monarch who formally removed John Erskine, Earl of Mar (the Jacobite peer attainted in 1716), from his office",George I,0,0.0000,
5ae0f4645542997b2ef7d0aa,"What kind of subgenre of a dark wave music, developed in 1980s in the UK, is using the musical duo from Melbourne, Australia?",Ethereal Wave: The Subgenre Linked to the Australian Duo,Ethereal,0,0.2500,
5a89e3995542992e4fca844d,H-63 is a highway that runs near the county seat of what Michigan county?,"The provided data does not contain any information about H-63 , nor does it reference a highway by that designation in Michigan",Chippewa County,0,0.0000,
5a74994a55429974ef308c2e,Who was the American congressman whose actions led to a CIA program to arm Jihadi warriors in Afghanistan in the 1980's?,The available data does not identify or mention any American congressman whose actions led to the CIA program to arm jihadist warriors in Afghanistan during the 1980s,Charlie Wilson,0,0.0000,
5a7e6df35542997cc2c47544,What was the other name of the textile mill on which The Mill was based on?,"The textile mill on which The Mill was based is explicitly identified in the source material as the Textile Mill, Chadderton , located in Chadderton, Oldham, Greater Manchester",Styal Mill,0,0.0800,
5ac3126f5542995ef918c0e8," Is it correct to state that Tetrapanax is an evergreen shrub as opposed to Hippophae which is a genus of sea buckthorns, a deciduous shrub?","Yes, it is correct to state that Tetrapanax —specifically Tetrapanax papyrifer —is an evergreen shrub, whereas Hippophae is a genus of deciduous shrubs",yes,0,0.0909,
5add647a5542995b365fab26,What is the main difference between Aloinopsis and Washingtonia?,no factual comparison between these two genera can be drawn from the given datasets,genus,0,0.0000,
5a8389445542996488c2e450,"Which is longer, Hampshire and Hampden Canal or Tennessee–Tombigbee Waterway?",Comparative Length Analysis,Tennessee–Tombigbee Waterway,0,0.0000,
5a75f7db5542994ccc918670,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",Recognition Timeline Comparison,The American Hairless Terrier,0,0.0000,
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,The Art Loeb Trail runs through the Pisgah National Forest in western North Carolina,"Croatan, Nantahala, and Uwharrie",0,0.0000,
5ac1795f5542994ab5c67d5f,Who is known for producing the documentary television series based on the book by science historian James Burke?,"James Burke himself is known for producing the documentary television series Connections , which was based on his own work as a science historian",James Burke,0,0.1739,
